date,warehouse_id,shift,inbound_units,outbound_units,headcount,labour_hours,cost_per_unit_gbp,total_cost_gbp,throughput_rate
16-05-2024,WH-DON-02,Night,698,561,30,224.1,2.48,1391.28,2.5
16-05-2024,WH-DON-02,Twilight,565,422,28,163.9,1.904,803.49,2.57
16-05-2024,WH-LEE-01,Day,543,492,22,174.9,2.68,1318.56,2.81
16-05-2024,WH-LEE-01,Night,653,612,14,106,1.925,1178.1,5.77
16-05-2024,WH-LEE-01,Twilight,675,661,21,116.8,2.137,1412.56,5.66
17-05-2024,WH-DON-01,Day,927,837,22,174.8,2.445,2046.46,4.79
17-05-2024,WH-DON-01,Night,888,876,23,181.9,1.86,1629.36,4.82
17-05-2024,WH-DON-01,Twilight,917,845,23,132.4,2.118,1789.71,6.38
17-05-2024,WH-DON-02,Day,699,626,38,296,2.713,1698.34,2.11
17-05-2024,WH-DON-02,Night,666,604,16,126.9,2.955,1784.82,4.76
17-05-2024,WH-DON-02,Twilight,604,606,17,97.8,3.195,1936.17,6.2
17-05-2024,WH-LEE-01,Day,646,667,46,350.5,2.798,1866.27,1.9
17-05-2024,WH-LEE-01,Night,678,684,18,135.7,3.231,2210,5.04
17-05-2024,WH-LEE-01,Twilight,811,865,21,120.1,3.088,2671.12,7.2
18-05-2024,WH-DON-01,Day,905,876,31,239.5,3.01,2636.76,3.66
18-05-2024,WH-DON-01,Night,902,882,19,149.7,3.096,2730.67,5.89
18-05-2024,WH-DON-02,Day,585,572,43,317,2.249,1286.43,1.8
18-05-2024,WH-DON-02,Night,683,663,30,233.3,3.296,2185.25,2.84
18-05-2024,WH-LEE-01,Day,564,507,24,180.3,3.11,1576.77,2.81
18-05-2024,WH-LEE-01,Night,731,754,16,120.9,2.452,1848.81,6.24
20-05-2024,WH-DON-01,Day,887,845,40,318.9,2.491,2104.89,2.65
20-05-2024,WH-DON-01,Night,862,888,26,201.7,2.707,2403.82,4.4
20-05-2024,WH-DON-01,Twilight,780,759,27,161.6,2.913,2210.97,4.7
20-05-2024,WH-DON-02,Day,699,668,43,321.2,2.827,1888.44,2.08
20-05-2024,WH-DON-02,Night,626,628,25,190.7,3.222,2023.42,3.29
20-05-2024,WH-DON-02,Twilight,637,649,18,103.8,2.566,1665.33,6.25
20-05-2024,WH-LEE-01,Day,596,658,23,170.7,2.328,1531.82,3.85
20-05-2024,WH-LEE-01,Night,627,555,19,142.8,2.025,1123.88,3.89
20-05-2024,WH-LEE-01,Twilight,662,676,30,177.4,2.92,1973.92,3.81
21-05-2024,WH-DON-01,Day,923,899,39,306,2.314,2080.29,2.94
21-05-2024,WH-DON-01,Night,1046,983,21,163.3,2.757,2710.13,6.02
21-05-2024,WH-DON-01,Twilight,945,919,27,155.2,3.297,3029.94,5.92
21-05-2024,WH-DON-02,Day,690,581,45,357.4,3.327,1932.99,1.63
21-05-2024,WH-DON-02,Night,582,544,19,145.2,2.83,1539.52,3.75
21-05-2024,WH-DON-02,Twilight,688,743,18,102.6,2.458,1826.29,7.24
21-05-2024,WH-LEE-01,Day,582,533,46,338.8,1.854,988.18,1.57
21-05-2024,WH-LEE-01,Night,710,632,18,138.5,2.168,1370.18,4.56
21-05-2024,WH-LEE-01,Twilight,621,575,23,130.1,1.968,1131.6,4.42
22-05-2024,WH-DON-01,Day,936,957,33,243.5,3.075,2942.78,3.93
22-05-2024,WH-DON-01,Night,941,811,30,222,2.573,2086.7,3.65
22-05-2024,WH-DON-01,Twilight,828,793,25,142.6,2.198,1743.01,5.56
22-05-2024,WH-DON-02,Day,620,538,32,250.2,1.888,1015.74,2.15
22-05-2024,WH-DON-02,Night,685,596,29,223.4,2.935,1749.26,2.67
22-05-2024,WH-DON-02,Twilight,726,731,28,165.5,1.987,1452.5,4.42
22-05-2024,WH-LEE-01,Day,641,539,23,183.1,2.742,1477.94,2.94
22-05-2024,WH-LEE-01,Night,754,712,18,136.4,2.976,2118.91,5.22
22-05-2024,WH-LEE-01,Twilight,709,672,20,113.2,2.746,1845.31,5.94
23-05-2024,WH-DON-01,Day,994,1025,22,165.8,2.536,2599.4,6.18
23-05-2024,WH-DON-01,Night,822,782,26,202.4,2.768,2164.58,3.86
23-05-2024,WH-DON-01,Twilight,809,832,28,161.8,3.284,2732.29,5.14
23-05-2024,WH-DON-02,Day,608,620,41,323.5,3.275,2030.5,1.92
23-05-2024,WH-DON-02,Night,667,565,29,221.5,2.634,1488.21,2.55
23-05-2024,WH-DON-02,Twilight,585,509,28,157.8,2.518,1281.66,3.23
23-05-2024,WH-LEE-01,Day,665,645,39,301.1,1.887,1217.12,2.14
23-05-2024,WH-LEE-01,Night,736,788,26,197.6,2.665,2100.02,3.99
23-05-2024,WH-LEE-01,Twilight,623,630,15,82.8,2.045,1288.35,7.61
24-05-2024,WH-DON-01,Day,924,903,43,340.7,3.387,3058.46,2.65
24-05-2024,WH-DON-01,Night,915,911,22,175.1,3.15,2869.65,5.2
24-05-2024,WH-DON-01,Twilight,822,799,19,109.6,2.411,1926.39,7.29
24-05-2024,WH-DON-02,Day,626,592,40,302.4,1.951,1154.99,1.96
24-05-2024,WH-DON-02,Night,717,681,28,223.1,1.85,1259.85,3.05
24-05-2024,WH-DON-02,Twilight,663,575,15,88,3.38,1943.5,6.53
24-05-2024,WH-LEE-01,Day,650,693,30,229,2.107,1460.15,3.03
24-05-2024,WH-LEE-01,Night,736,757,14,104.1,3.064,2319.45,7.27
24-05-2024,WH-LEE-01,Twilight,723,658,14,78,2.904,1910.83,8.44
25-05-2024,WH-DON-01,Day,954,939,45,342.2,2.548,2392.57,2.74
25-05-2024,WH-DON-01,Night,918,897,18,132.5,2.554,2290.94,6.77
25-05-2024,WH-DON-02,Day,655,516,43,341.6,2.494,1286.9,1.51
25-05-2024,WH-DON-02,Night,710,677,16,122,2.021,1368.22,5.55
25-05-2024,WH-LEE-01,Day,661,560,35,269.1,2.966,1660.96,2.08
25-05-2024,WH-LEE-01,Night,642,582,19,146.1,3.142,1828.64,3.98
27-05-2024,WH-DON-01,Day,992,877,33,249.9,3.223,2826.57,3.51
27-05-2024,WH-DON-01,Night,852,909,28,215,3.14,2854.26,4.23
27-05-2024,WH-DON-01,Twilight,946,933,16,92.3,2.142,1998.49,10.11
27-05-2024,WH-DON-02,Day,753,685,44,324.9,3.35,2294.75,2.11
27-05-2024,WH-DON-02,Night,687,698,27,208.3,2.976,2077.25,3.35
27-05-2024,WH-DON-02,Twilight,747,710,27,160.1,1.926,1367.46,4.43
27-05-2024,WH-LEE-01,Day,627,522,41,324.8,2.35,1226.7,1.61
27-05-2024,WH-LEE-01,Night,673,682,18,136.1,3.368,2296.98,5.01
27-05-2024,WH-LEE-01,Twilight,551,541,14,80.5,3.207,1734.99,6.72
28-05-2024,WH-DON-01,Day,930,854,37,287.5,2.001,1708.85,2.97
28-05-2024,WH-DON-01,Night,900,805,29,222.3,3.04,2447.2,3.62
28-05-2024,WH-DON-01,Twilight,897,895,27,159,2.278,2038.81,5.63
28-05-2024,WH-DON-02,Day,670,598,38,282.1,3.353,2005.09,2.12
28-05-2024,WH-DON-02,Night,556,486,25,185.1,2.908,1413.29,2.63
28-05-2024,WH-DON-02,Twilight,670,713,16,89.6,3.147,2243.81,7.96
28-05-2024,WH-LEE-01,Day,701,665,37,291.8,3.178,2113.37,2.28
28-05-2024,WH-LEE-01,Night,573,446,21,159.1,1.925,858.55,2.8
28-05-2024,WH-LEE-01,Twilight,568,630,15,84.8,2.283,1438.29,7.43
29-05-2024,WH-DON-01,Day,880,809,39,304.1,2.099,1698.09,2.66
29-05-2024,WH-DON-01,Night,856,712,26,201.6,2.569,1829.13,3.53
29-05-2024,WH-DON-01,Twilight,915,932,18,106.7,3.357,3128.72,8.73
29-05-2024,WH-DON-02,Day,584,616,30,237.7,3.214,1979.82,2.59
29-05-2024,WH-DON-02,Night,671,664,17,135.5,2.813,1867.83,4.9
29-05-2024,WH-DON-02,Twilight,572,500,14,82.1,2.153,1076.5,6.09
29-05-2024,WH-LEE-01,Day,603,627,38,284.3,2.895,1815.16,2.21
29-05-2024,WH-LEE-01,Night,574,528,27,202.9,2.665,1407.12,2.6
29-05-2024,WH-LEE-01,Twilight,605,636,20,118.1,2.415,1535.94,5.39
30-05-2024,WH-DON-01,Day,890,824,27,199,1.899,1564.78,4.14
30-05-2024,WH-DON-01,Night,911,946,25,188.5,2.698,2552.31,5.02
30-05-2024,WH-DON-01,Twilight,904,844,15,89.1,3.381,2853.56,9.47
30-05-2024,WH-DON-02,Day,674,657,33,251.3,3.131,2057.07,2.61
30-05-2024,WH-DON-02,Night,771,614,26,199.5,1.945,1194.23,3.08
30-05-2024,WH-DON-02,Twilight,730,726,16,90.6,2.697,1958.02,8.01
30-05-2024,WH-LEE-01,Day,670,553,26,195.9,3.065,1694.94,2.82
30-05-2024,WH-LEE-01,Night,707,729,28,212.7,2.982,2173.88,3.43
30-05-2024,WH-LEE-01,Twilight,612,494,28,166.9,2.919,1441.99,2.96
31-05-2024,WH-DON-01,Day,995,981,43,327.4,2.006,1967.89,3
31-05-2024,WH-DON-01,Night,831,767,28,219,2.729,2093.14,3.5
31-05-2024,WH-DON-01,Twilight,896,871,25,144.9,2.829,2464.06,6.01
31-05-2024,WH-DON-02,Day,713,665,32,250.2,2.774,1844.71,2.66
31-05-2024,WH-DON-02,Night,588,587,23,179.6,2.959,1736.93,3.27
31-05-2024,WH-DON-02,Twilight,744,635,16,88.4,2.518,1598.93,7.18
31-05-2024,WH-LEE-01,Day,595,586,41,322.3,2.859,1675.37,1.82
31-05-2024,WH-LEE-01,Night,663,737,21,158.4,2.66,1960.42,4.65
31-05-2024,WH-LEE-01,Twilight,630,644,21,125.8,2.84,1828.96,5.12
01-06-2024,WH-DON-01,Day,864,772,39,300,2.345,1810.34,2.57
01-06-2024,WH-DON-01,Night,929,935,24,184.1,3.014,2818.09,5.08
01-06-2024,WH-DON-02,Day,689,632,28,207.9,2.415,1526.28,3.04
01-06-2024,WH-DON-02,Night,592,556,18,134.1,2.565,1426.14,4.15
01-06-2024,WH-LEE-01,Day,727,712,27,199.2,2.691,1915.99,3.57
01-06-2024,WH-LEE-01,Night,563,486,14,109.1,2.621,1273.81,4.45
03-06-2024,WH-DON-01,Day,904,787,26,196.1,2.122,1670.01,4.01
03-06-2024,WH-DON-01,Night,1007,1066,23,178.4,2.591,2762.01,5.98
03-06-2024,WH-DON-01,Twilight,984,876,18,104,3.06,2680.56,8.42
03-06-2024,WH-DON-02,Day,725,799,29,229.5,3.055,2440.95,3.48
03-06-2024,WH-DON-02,Night,703,687,24,177.4,2.855,1961.38,3.87
03-06-2024,WH-DON-02,Twilight,740,680,17,101.8,1.887,1283.16,6.68
03-06-2024,WH-LEE-01,Day,700,705,37,282.7,3.177,2239.78,2.49
03-06-2024,WH-LEE-01,Night,643,657,19,147.3,2.653,1743.02,4.46
03-06-2024,WH-LEE-01,Twilight,756,681,15,84.9,2.025,1379.02,8.02
04-06-2024,WH-DON-01,Day,888,831,26,204.4,3.39,2817.09,4.07
04-06-2024,WH-DON-01,Night,812,766,18,141.9,3.241,2482.61,5.4
04-06-2024,WH-DON-01,Twilight,876,835,26,148.9,2.676,2234.46,5.61
04-06-2024,WH-DON-02,Day,659,640,38,300.4,1.981,1267.84,2.13
04-06-2024,WH-DON-02,Night,720,668,28,215.7,3.245,2167.66,3.1
04-06-2024,WH-DON-02,Twilight,695,656,18,107.4,2.095,1374.32,6.11
04-06-2024,WH-LEE-01,Day,663,595,47,374.8,2.125,1264.38,1.59
04-06-2024,WH-LEE-01,Night,606,601,21,167.1,2.826,1698.43,3.6
04-06-2024,WH-LEE-01,Twilight,678,660,19,113,2.344,1547.04,5.84
05-06-2024,WH-DON-01,Day,904,886,25,196.5,2.701,2393.09,4.51
05-06-2024,WH-DON-01,Night,917,828,14,109.9,3,2484,7.53
05-06-2024,WH-DON-01,Twilight,885,865,17,96,2.141,1851.96,9.01
05-06-2024,WH-DON-02,Day,578,561,26,198.9,3.322,1863.64,2.82
05-06-2024,WH-DON-02,Night,603,668,21,167.1,1.944,1298.59,4
05-06-2024,WH-DON-02,Twilight,667,688,27,161,2.95,2029.6,4.27
05-06-2024,WH-LEE-01,Day,594,551,27,204.5,2.394,1319.09,2.69
05-06-2024,WH-LEE-01,Night,716,627,24,185.1,2.894,1814.54,3.39
05-06-2024,WH-LEE-01,Twilight,659,664,24,142.6,2.773,1841.27,4.66
06-06-2024,WH-DON-01,Day,822,754,29,230.9,2.877,2169.26,3.27
06-06-2024,WH-DON-01,Night,956,828,26,205.4,2.115,1751.22,4.03
06-06-2024,WH-DON-01,Twilight,872,876,22,127,2.276,1993.78,6.9
06-06-2024,WH-DON-02,Day,659,645,40,312.3,2.462,1587.99,2.07
06-06-2024,WH-DON-02,Night,675,733,19,144.4,3.163,2318.48,5.08
06-06-2024,WH-DON-02,Twilight,622,520,27,154.7,1.895,985.4,3.36
06-06-2024,WH-LEE-01,Day,691,689,37,292.5,3.382,2330.2,2.36
06-06-2024,WH-LEE-01,Night,666,628,16,118.8,2.234,1402.95,5.29
06-06-2024,WH-LEE-01,Twilight,641,653,14,77.8,2.884,1883.25,8.39
07-06-2024,WH-DON-01,Day,898,869,28,221.2,2.12,1842.28,3.93
07-06-2024,WH-DON-01,Night,884,792,26,194.4,2.835,2245.32,4.07
07-06-2024,WH-DON-01,Twilight,908,906,22,126.2,2.302,2085.61,7.18
07-06-2024,WH-DON-02,Day,650,563,35,262.2,1.865,1049.99,2.15
07-06-2024,WH-DON-02,Night,596,581,19,149.8,2.362,1372.32,3.88
07-06-2024,WH-DON-02,Twilight,657,640,28,161.1,3.249,2079.36,3.97
07-06-2024,WH-LEE-01,Day,657,685,40,312.9,2.52,1726.2,2.19
07-06-2024,WH-LEE-01,Night,645,665,20,158.2,2.157,1434.4,4.2
07-06-2024,WH-LEE-01,Twilight,584,552,30,174.4,2.311,1275.67,3.17
08-06-2024,WH-DON-01,Day,856,822,37,273,2.922,2401.88,3.01
08-06-2024,WH-DON-01,Night,793,795,25,191.9,2.803,2228.38,4.14
08-06-2024,WH-DON-02,Day,690,633,41,311.7,2.299,1455.27,2.03
08-06-2024,WH-DON-02,Night,693,624,21,161.5,2.095,1307.28,3.86
08-06-2024,WH-LEE-01,Day,601,590,47,351.1,1.893,1116.87,1.68
08-06-2024,WH-LEE-01,Night,730,791,25,196.6,2.081,1646.07,4.02
10-06-2024,WH-DON-01,Day,948,909,32,254.6,2.299,2089.79,3.57
10-06-2024,WH-DON-01,Night,951,869,29,229.2,3.328,2892.03,3.79
10-06-2024,WH-DON-01,Twilight,894,873,28,164.8,2.664,2325.67,5.3
10-06-2024,WH-DON-02,Day,685,663,46,351.9,1.94,1286.22,1.88
10-06-2024,WH-DON-02,Night,606,611,21,155.3,2.955,1805.51,3.93
10-06-2024,WH-DON-02,Twilight,702,700,29,165.9,2.394,1675.8,4.22
10-06-2024,WH-LEE-01,Day,544,496,25,198,1.886,935.46,2.51
10-06-2024,WH-LEE-01,Night,630,561,26,192.8,3.095,1736.3,2.91
10-06-2024,WH-LEE-01,Twilight,609,590,28,163.5,3.087,1821.33,3.61
11-06-2024,WH-DON-01,Day,871,813,45,337.9,3.171,2578.02,2.41
11-06-2024,WH-DON-01,Night,950,921,23,169.7,1.876,1727.8,5.43
11-06-2024,WH-DON-01,Twilight,866,873,14,78.1,2.863,2499.4,11.18
11-06-2024,WH-DON-02,Day,651,590,47,363.3,3.064,1807.76,1.62
11-06-2024,WH-DON-02,Night,728,769,14,109.8,3.264,2510.02,7
11-06-2024,WH-DON-02,Twilight,675,708,21,116.9,2.195,1554.06,6.06
11-06-2024,WH-LEE-01,Day,724,762,25,193.9,2.594,1976.63,3.93
11-06-2024,WH-LEE-01,Night,595,686,30,227.8,2.822,1935.89,3.01
11-06-2024,WH-LEE-01,Twilight,572,455,16,90.3,3.327,1513.79,5.04
12-06-2024,WH-DON-01,Day,879,805,30,222.3,2.163,1741.21,3.62
12-06-2024,WH-DON-01,Night,1023,1036,19,151.9,1.927,1996.37,6.82
12-06-2024,WH-DON-01,Twilight,865,908,16,93.2,3.222,2925.58,9.74
12-06-2024,WH-DON-02,Day,691,749,34,269.9,3.187,2387.06,2.78
12-06-2024,WH-DON-02,Night,556,551,25,187.9,2.877,1585.23,2.93
12-06-2024,WH-DON-02,Twilight,680,593,24,142.8,2.103,1247.08,4.15
12-06-2024,WH-LEE-01,Day,591,522,27,206.7,2.309,1205.3,2.53
12-06-2024,WH-LEE-01,Night,667,581,23,172.5,2.994,1739.51,3.37
12-06-2024,WH-LEE-01,Twilight,596,525,25,138.9,2.767,1452.67,3.78
13-06-2024,WH-DON-01,Day,897,947,30,235,3.181,3012.41,4.03
13-06-2024,WH-DON-01,Night,848,769,22,170.4,2.017,1551.07,4.51
13-06-2024,WH-DON-01,Twilight,899,863,21,121.2,2.629,2268.83,7.12
13-06-2024,WH-DON-02,Day,632,716,35,276.9,2.217,1587.37,2.59
13-06-2024,WH-DON-02,Night,713,607,20,154.2,2.214,1343.9,3.94
13-06-2024,WH-DON-02,Twilight,638,568,29,172.2,2.223,1262.66,3.3
13-06-2024,WH-LEE-01,Day,526,505,26,195.5,1.963,991.32,2.58
13-06-2024,WH-LEE-01,Night,671,585,16,122.3,2.39,1398.15,4.78
13-06-2024,WH-LEE-01,Twilight,657,635,19,113.5,3.065,1946.27,5.59
14-06-2024,WH-DON-01,Day,889,805,39,310.5,2.171,1747.65,2.59
14-06-2024,WH-DON-01,Night,1039,1111,29,222.8,2.125,2360.88,4.99
14-06-2024,WH-DON-01,Twilight,916,832,16,94.9,2.202,1832.06,8.77
14-06-2024,WH-DON-02,Day,629,565,32,236.7,2.905,1641.32,2.39
14-06-2024,WH-DON-02,Night,548,587,27,208.8,2.741,1608.97,2.81
14-06-2024,WH-DON-02,Twilight,635,531,24,144,2.863,1520.25,3.69
14-06-2024,WH-LEE-01,Day,663,618,39,306.4,3.231,1996.76,2.02
14-06-2024,WH-LEE-01,Night,675,681,18,138.3,2.577,1754.94,4.92
14-06-2024,WH-LEE-01,Twilight,718,641,27,161.2,3.09,1980.69,3.98
15-06-2024,WH-DON-01,Day,900,827,40,306.4,2.515,2079.91,2.7
15-06-2024,WH-DON-01,Night,941,886,23,178.9,2.356,2087.42,4.95
15-06-2024,WH-DON-02,Day,592,470,33,251.3,2.038,957.86,1.87
15-06-2024,WH-DON-02,Night,593,609,27,213.5,3.365,2049.29,2.85
15-06-2024,WH-LEE-01,Day,678,618,27,207.4,2.433,1503.59,2.98
15-06-2024,WH-LEE-01,Night,630,598,18,137.3,2.924,1748.55,4.36
17-06-2024,WH-DON-01,Day,918,852,48,360.9,2.729,2325.11,2.36
17-06-2024,WH-DON-01,Night,886,807,30,229.9,2.081,1679.37,3.51
17-06-2024,WH-DON-01,Twilight,889,840,21,118.5,2.457,2063.88,7.09
17-06-2024,WH-DON-02,Day,664,582,24,190.7,2.014,1172.15,3.05
17-06-2024,WH-DON-02,Night,629,567,26,199.2,3.087,1750.33,2.85
17-06-2024,WH-DON-02,Twilight,570,474,20,112.3,2.254,1068.4,4.22
17-06-2024,WH-LEE-01,Day,661,570,45,358.7,2.162,1232.34,1.59
17-06-2024,WH-LEE-01,Night,682,712,17,132.1,3.197,2276.26,5.39
17-06-2024,WH-LEE-01,Twilight,653,534,21,121.4,2.06,1100.04,4.4
18-06-2024,WH-DON-01,Day,956,964,47,358.7,2.918,2812.95,2.69
18-06-2024,WH-DON-01,Night,810,768,16,122.3,2.214,1700.35,6.28
18-06-2024,WH-DON-01,Twilight,951,897,17,99.7,1.983,1778.75,9
18-06-2024,WH-DON-02,Day,627,618,25,184.8,2.81,1736.58,3.34
18-06-2024,WH-DON-02,Night,662,580,15,113,2.272,1317.76,5.13
18-06-2024,WH-DON-02,Twilight,594,576,24,140.7,1.933,1113.41,4.09
18-06-2024,WH-LEE-01,Day,712,665,44,330.4,3.091,2055.52,2.01
18-06-2024,WH-LEE-01,Night,664,573,25,184.8,1.917,1098.44,3.1
18-06-2024,WH-LEE-01,Twilight,587,552,20,116.7,2.491,1375.03,4.73
19-06-2024,WH-DON-01,Day,864,763,30,233.5,1.964,1498.53,3.27
19-06-2024,WH-DON-01,Night,901,774,22,172.3,1.938,1500.01,4.49
19-06-2024,WH-DON-01,Twilight,937,955,17,99.1,2.237,2136.34,9.64
19-06-2024,WH-DON-02,Day,665,621,22,164.4,2.19,1359.99,3.78
19-06-2024,WH-DON-02,Night,711,677,16,123.5,2.339,1583.5,5.48
19-06-2024,WH-DON-02,Twilight,653,645,16,95.8,2.394,1544.13,6.73
19-06-2024,WH-LEE-01,Day,698,641,45,348.1,2.241,1436.48,1.84
19-06-2024,WH-LEE-01,Night,644,554,20,158.9,2.954,1636.52,3.49
19-06-2024,WH-LEE-01,Twilight,642,602,26,146.3,2.234,1344.87,4.11
20-06-2024,WH-DON-01,Day,826,813,22,168.5,2.441,1984.53,4.82
20-06-2024,WH-DON-01,Night,811,894,17,134.1,2.582,2308.31,6.67
20-06-2024,WH-DON-01,Twilight,926,927,15,83.2,2.282,2115.41,11.14
20-06-2024,WH-DON-02,Day,674,657,30,232.2,2.747,1804.78,2.83
20-06-2024,WH-DON-02,Night,577,487,25,186.6,3.318,1615.87,2.61
20-06-2024,WH-DON-02,Twilight,579,492,30,179.6,3.273,1610.32,2.74
20-06-2024,WH-LEE-01,Day,623,507,47,362.4,1.871,948.6,1.4
20-06-2024,WH-LEE-01,Night,733,652,27,202.2,2.345,1528.94,3.22
20-06-2024,WH-LEE-01,Twilight,619,544,23,137.1,2.813,1530.27,3.97
21-06-2024,WH-DON-01,Day,918,838,25,196.9,1.924,1612.31,4.26
21-06-2024,WH-DON-01,Night,1037,1059,22,170.8,1.909,2021.63,6.2
21-06-2024,WH-DON-01,Twilight,813,839,17,98.5,2.21,1854.19,8.52
21-06-2024,WH-DON-02,Day,668,697,29,229.2,2.74,1909.78,3.04
21-06-2024,WH-DON-02,Night,756,740,18,136.2,2.915,2157.1,5.43
21-06-2024,WH-DON-02,Twilight,580,601,24,138.7,1.862,1119.06,4.33
21-06-2024,WH-LEE-01,Day,657,661,28,220.1,3.354,2216.99,3
21-06-2024,WH-LEE-01,Night,643,688,18,140.2,2.375,1634,4.91
21-06-2024,WH-LEE-01,Twilight,627,674,15,85,2.632,1773.97,7.93
22-06-2024,WH-DON-01,Day,830,746,43,328.7,1.926,1436.8,2.27
22-06-2024,WH-DON-01,Night,936,931,19,140.8,2.388,2223.23,6.61
22-06-2024,WH-DON-02,Day,525,499,37,279.4,2.093,1044.41,1.79
22-06-2024,WH-DON-02,Night,673,609,19,146.6,2.638,1606.54,4.15
22-06-2024,WH-LEE-01,Day,601,568,45,355,2.62,1488.16,1.6
22-06-2024,WH-LEE-01,Night,626,657,18,137.1,2.134,1402.04,4.79
24-06-2024,WH-DON-01,Day,855,840,34,269.7,2.855,2398.2,3.11
24-06-2024,WH-DON-01,Night,954,922,30,237.8,3.17,2922.74,3.88
24-06-2024,WH-DON-01,Twilight,949,997,24,141.6,1.912,1906.26,7.04
24-06-2024,WH-DON-02,Day,523,505,37,283.5,1.981,1000.41,1.78
24-06-2024,WH-DON-02,Night,756,705,18,134.3,2.212,1559.46,5.25
24-06-2024,WH-DON-02,Twilight,620,504,17,94,3.279,1652.62,5.36
24-06-2024,WH-LEE-01,Day,706,729,38,288.3,2.136,1557.14,2.53
24-06-2024,WH-LEE-01,Night,690,698,22,168.6,2.636,1839.93,4.14
24-06-2024,WH-LEE-01,Twilight,623,600,28,162,2.325,1395,3.7
25-06-2024,WH-DON-01,Day,862,848,39,305.2,2.637,2236.18,2.78
25-06-2024,WH-DON-01,Night,920,793,27,213.8,3.348,2654.96,3.71
25-06-2024,WH-DON-01,Twilight,965,909,20,116,2.613,2375.22,7.84
25-06-2024,WH-DON-02,Day,615,499,40,319.1,2.098,1046.9,1.56
25-06-2024,WH-DON-02,Night,655,659,22,169.3,3.202,2110.12,3.89
25-06-2024,WH-DON-02,Twilight,620,504,25,146.8,3.194,1609.78,3.43
25-06-2024,WH-LEE-01,Day,647,632,40,314.1,2.518,1591.38,2.01
25-06-2024,WH-LEE-01,Night,609,557,22,170.9,2.396,1334.57,3.26
25-06-2024,WH-LEE-01,Twilight,628,497,17,98.4,2.05,1018.85,5.05
26-06-2024,WH-DON-01,Day,968,942,26,201.3,2.381,2242.9,4.68
26-06-2024,WH-DON-01,Night,852,775,22,174.2,3.16,2449,4.45
26-06-2024,WH-DON-01,Twilight,892,777,25,148.8,3.027,2351.98,5.22
26-06-2024,WH-DON-02,Day,640,560,42,327.1,3.237,1812.72,1.71
26-06-2024,WH-DON-02,Night,674,669,29,221.8,2.449,1638.38,3.02
26-06-2024,WH-DON-02,Twilight,678,673,28,158.2,2.516,1693.27,4.25
26-06-2024,WH-LEE-01,Day,571,513,30,223.3,2.724,1397.41,2.3
26-06-2024,WH-LEE-01,Night,816,826,15,112.4,2.805,2316.93,7.35
26-06-2024,WH-LEE-01,Twilight,669,676,22,129.8,1.957,1322.93,5.21
27-06-2024,WH-DON-01,Day,790,791,45,340.4,3,2373,2.32
27-06-2024,WH-DON-01,Night,881,830,27,202.2,3.204,2659.32,4.1
27-06-2024,WH-DON-01,Twilight,851,756,20,119,2.303,1741.07,6.35
27-06-2024,WH-DON-02,Day,797,783,37,284,3.123,2445.31,2.76
27-06-2024,WH-DON-02,Night,630,531,20,153.5,2.464,1308.38,3.46
27-06-2024,WH-DON-02,Twilight,654,553,24,139.3,2.985,1650.7,3.97
27-06-2024,WH-LEE-01,Day,728,796,41,326.5,3.349,2665.8,2.44
27-06-2024,WH-LEE-01,Night,642,604,15,117.5,3.228,1949.71,5.14
27-06-2024,WH-LEE-01,Twilight,703,700,27,152.5,2.487,1740.9,4.59
28-06-2024,WH-DON-01,Day,923,867,22,166.4,2.494,2162.3,5.21
28-06-2024,WH-DON-01,Night,979,857,26,202.5,2.956,2533.29,4.23
28-06-2024,WH-DON-01,Twilight,915,882,22,128.4,2.309,2036.54,6.87
28-06-2024,WH-DON-02,Day,664,614,26,205,1.934,1187.48,3
28-06-2024,WH-DON-02,Night,551,592,17,127.8,2.049,1213.01,4.63
28-06-2024,WH-DON-02,Twilight,599,632,30,168.9,2.4,1516.8,3.74
28-06-2024,WH-LEE-01,Day,668,673,45,338.7,2.78,1870.94,1.99
28-06-2024,WH-LEE-01,Night,699,706,23,178.3,2.232,1575.79,3.96
28-06-2024,WH-LEE-01,Twilight,700,703,14,80.2,3.135,2203.9,8.77
29-06-2024,WH-DON-01,Day,876,818,41,308.2,3.073,2513.71,2.65
29-06-2024,WH-DON-01,Night,756,731,24,183.8,2.986,2182.77,3.98
29-06-2024,WH-DON-02,Day,644,626,48,357.5,3.152,1973.15,1.75
29-06-2024,WH-DON-02,Night,716,772,27,200.5,3.242,2502.82,3.85
29-06-2024,WH-LEE-01,Day,598,646,41,311.9,1.863,1203.5,2.07
29-06-2024,WH-LEE-01,Night,641,581,21,159.5,2.551,1482.13,3.64
01-07-2024,WH-DON-01,Day,659,726,40,302.1,3.002,2179.45,2.4
01-07-2024,WH-DON-01,Night,667,577,27,215.2,3.259,1880.44,2.68
01-07-2024,WH-DON-01,Twilight,793,746,30,170.9,3.072,2291.71,4.37
01-07-2024,WH-DON-02,Day,552,511,33,260,2.919,1491.61,1.97
01-07-2024,WH-DON-02,Night,440,421,25,197.6,2.986,1257.11,2.13
01-07-2024,WH-DON-02,Twilight,681,694,22,122.6,2.323,1612.16,5.66
01-07-2024,WH-LEE-01,Day,492,438,29,231.1,3.365,1473.87,1.9
01-07-2024,WH-LEE-01,Night,588,637,18,133.7,3.341,2128.22,4.76
