date,sku_id,product_category,stock_level,reorder_point,units_sold,units_received,overstock_flag,stockout_risk,
09-12-2024,SKU-0060,Apparel,0,314,75,0,0,1,
09-12-2024,SKU-0061,General Merchandise,0,360,62,0,0,1,
09-12-2024,SKU-0062,Chilled,0,132,45,0,0,1,
09-12-2024,SKU-0063,Chilled,0,244,46,2,0,1,
09-12-2024,SKU-0064,Ambient Food,0,153,70,31,0,1,
09-12-2024,SKU-0065,Apparel,0,351,53,0,0,1,
09-12-2024,SKU-0066,Apparel,0,131,38,36,0,1,
09-12-2024,SKU-0067,General Merchandise,0,319,24,0,0,1,
09-12-2024,SKU-0068,Chilled,0,296,21,0,0,1,
09-12-2024,SKU-0069,Chilled,0,304,62,0,0,1,
09-12-2024,SKU-0070,Electronics,0,315,18,0,0,1,
09-12-2024,SKU-0071,Chilled,4,130,72,76,0,1,
09-12-2024,SKU-0072,Apparel,74,371,22,65,0,1,
09-12-2024,SKU-0073,Apparel,0,343,24,0,0,1,
09-12-2024,SKU-0074,Ambient Food,0,348,28,0,0,1,
09-12-2024,SKU-0075,Chilled,0,337,18,0,0,1,
09-12-2024,SKU-0076,Ambient Food,0,165,27,0,0,1,
09-12-2024,SKU-0077,Apparel,0,343,58,0,0,1,
09-12-2024,SKU-0078,Home & Garden,0,250,35,0,0,1,
09-12-2024,SKU-0079,Apparel,0,298,52,0,0,1,
09-12-2024,SKU-0080,General Merchandise,0,237,57,37,0,1,
10-12-2024,SKU-0001,General Merchandise,16,368,72,70,0,1,
10-12-2024,SKU-0002,Electronics,0,183,30,0,0,1,
10-12-2024,SKU-0003,Electronics,0,168,50,3,0,1,
10-12-2024,SKU-0004,Apparel,0,246,32,0,0,1,
10-12-2024,SKU-0005,Apparel,0,328,48,0,0,1,
10-12-2024,SKU-0006,General Merchandise,0,233,57,40,0,1,
10-12-2024,SKU-0007,Apparel,0,243,39,0,0,1,
10-12-2024,SKU-0008,Apparel,0,355,55,0,0,1,
10-12-2024,SKU-0009,Electronics,5,204,67,72,0,1,
10-12-2024,SKU-0010,Chilled,0,208,54,0,0,1,
10-12-2024,SKU-0011,General Merchandise,35,232,23,58,0,1,
10-12-2024,SKU-0012,Ambient Food,0,263,47,0,0,1,
10-12-2024,SKU-0013,Electronics,0,174,22,0,0,1,
10-12-2024,SKU-0014,Home & Garden,0,121,26,0,0,1,
10-12-2024,SKU-0015,Electronics,0,242,66,0,0,1,
10-12-2024,SKU-0016,Apparel,0,277,42,0,0,1,
10-12-2024,SKU-0017,Ambient Food,0,342,24,0,0,1,
10-12-2024,SKU-0018,Electronics,7,317,70,65,0,1,
10-12-2024,SKU-0019,Electronics,0,348,44,0,0,1,
10-12-2024,SKU-0020,Electronics,0,229,47,0,0,1,
10-12-2024,SKU-0021,General Merchandise,0,238,58,0,0,1,
10-12-2024,SKU-0022,Ambient Food,0,171,52,0,0,1,
10-12-2024,SKU-0023,Chilled,0,161,47,0,0,1,
10-12-2024,SKU-0024,Chilled,0,329,55,0,0,1,
10-12-2024,SKU-0025,Ambient Food,0,347,56,13,0,1,
10-12-2024,SKU-0026,General Merchandise,23,346,51,74,0,1,
10-12-2024,SKU-0027,Ambient Food,0,196,24,0,0,1,
10-12-2024,SKU-0028,Ambient Food,0,316,38,0,0,1,
10-12-2024,SKU-0029,Ambient Food,0,314,45,0,0,1,
10-12-2024,SKU-0030,General Merchandise,0,131,62,56,0,1,
10-12-2024,SKU-0031,Ambient Food,0,397,44,0,0,1,
10-12-2024,SKU-0032,Apparel,0,259,25,0,0,1,
10-12-2024,SKU-0033,Apparel,0,225,50,0,0,1,
10-12-2024,SKU-0034,General Merchandise,0,371,53,0,0,1,
10-12-2024,SKU-0035,Chilled,0,343,53,6,0,1,
10-12-2024,SKU-0036,Ambient Food,0,388,69,0,0,1,
10-12-2024,SKU-0037,Home & Garden,1,295,54,55,0,1,
10-12-2024,SKU-0038,Home & Garden,0,284,50,0,0,1,
10-12-2024,SKU-0039,Electronics,0,130,51,0,0,1,
10-12-2024,SKU-0040,Chilled,0,375,52,0,0,1,
10-12-2024,SKU-0041,Ambient Food,0,379,53,0,0,1,
10-12-2024,SKU-0042,Home & Garden,0,318,31,0,0,1,
10-12-2024,SKU-0043,Apparel,0,346,37,0,0,1,
10-12-2024,SKU-0044,Ambient Food,29,225,37,66,0,1,
10-12-2024,SKU-0045,Ambient Food,0,310,42,0,0,1,
10-12-2024,SKU-0046,Ambient Food,0,193,66,11,0,1,
10-12-2024,SKU-0047,General Merchandise,0,159,46,17,0,1,
10-12-2024,SKU-0048,Apparel,0,313,63,0,0,1,
10-12-2024,SKU-0049,Home & Garden,0,206,69,0,0,1,
10-12-2024,SKU-0050,General Merchandise,52,326,60,77,0,1,
10-12-2024,SKU-0051,General Merchandise,0,226,48,0,0,1,
10-12-2024,SKU-0052,Electronics,0,231,51,0,0,1,
10-12-2024,SKU-0053,Chilled,0,280,49,0,0,1,
10-12-2024,SKU-0054,Chilled,0,300,39,0,0,1,
10-12-2024,SKU-0055,Chilled,36,327,32,0,0,1,
10-12-2024,SKU-0056,Apparel,0,260,54,0,0,1,
10-12-2024,SKU-0057,Apparel,0,247,34,0,0,1,
10-12-2024,SKU-0058,Apparel,0,268,61,0,0,1,
10-12-2024,SKU-0059,General Merchandise,2,238,15,17,0,1,
10-12-2024,SKU-0060,Apparel,0,314,35,0,0,1,
10-12-2024,SKU-0061,General Merchandise,0,360,32,0,0,1,
10-12-2024,SKU-0062,Chilled,0,132,47,0,0,1,
10-12-2024,SKU-0063,Chilled,0,244,75,36,0,1,
10-12-2024,SKU-0064,Ambient Food,0,153,75,0,0,1,
10-12-2024,SKU-0065,Apparel,0,351,64,0,0,1,
10-12-2024,SKU-0066,Apparel,0,131,20,7,0,1,
10-12-2024,SKU-0067,General Merchandise,0,319,50,0,0,1,
10-12-2024,SKU-0068,Chilled,0,296,28,0,0,1,
10-12-2024,SKU-0069,Chilled,5,304,36,41,0,1,
10-12-2024,SKU-0070,Electronics,0,315,49,0,0,1,
10-12-2024,SKU-0071,Chilled,0,130,35,0,0,1,
10-12-2024,SKU-0072,Apparel,37,371,37,0,0,1,
10-12-2024,SKU-0073,Apparel,0,343,77,54,0,1,
10-12-2024,SKU-0074,Ambient Food,0,348,69,0,0,1,
10-12-2024,SKU-0075,Chilled,0,337,33,28,0,1,
10-12-2024,SKU-0076,Ambient Food,0,165,77,12,0,1,
10-12-2024,SKU-0077,Apparel,41,343,18,59,0,1,
10-12-2024,SKU-0078,Home & Garden,0,250,32,0,0,1,
10-12-2024,SKU-0079,Apparel,0,298,38,0,0,1,
10-12-2024,SKU-0080,General Merchandise,0,237,36,0,0,1,
11-12-2024,SKU-0001,General Merchandise,0,368,63,0,0,1,
11-12-2024,SKU-0002,Electronics,0,183,54,0,0,1,
11-12-2024,SKU-0003,Electronics,0,168,47,0,0,1,
11-12-2024,SKU-0004,Apparel,15,246,60,75,0,1,
11-12-2024,SKU-0005,Apparel,0,328,35,0,0,1,
11-12-2024,SKU-0006,General Merchandise,22,233,55,77,0,1,
11-12-2024,SKU-0007,Apparel,0,243,62,0,0,1,
11-12-2024,SKU-0008,Apparel,0,355,36,0,0,1,
11-12-2024,SKU-0009,Electronics,0,204,68,0,0,1,
11-12-2024,SKU-0010,Chilled,0,208,21,0,0,1,
11-12-2024,SKU-0011,General Merchandise,0,232,42,0,0,1,
11-12-2024,SKU-0012,Ambient Food,0,263,34,0,0,1,
11-12-2024,SKU-0013,Electronics,11,174,24,35,0,1,
11-12-2024,SKU-0014,Home & Garden,0,121,26,0,0,1,
11-12-2024,SKU-0015,Electronics,0,242,49,0,0,1,
11-12-2024,SKU-0016,Apparel,0,277,65,0,0,1,
11-12-2024,SKU-0017,Ambient Food,0,342,34,0,0,1,
11-12-2024,SKU-0018,Electronics,49,317,32,74,0,1,
11-12-2024,SKU-0019,Electronics,0,348,33,0,0,1,
11-12-2024,SKU-0020,Electronics,0,229,71,64,0,1,
11-12-2024,SKU-0021,General Merchandise,14,238,32,46,0,1,
11-12-2024,SKU-0022,Ambient Food,1,171,30,31,0,1,
11-12-2024,SKU-0023,Chilled,0,161,44,34,0,1,
11-12-2024,SKU-0024,Chilled,0,329,67,36,0,1,
11-12-2024,SKU-0025,Ambient Food,10,347,64,74,0,1,
11-12-2024,SKU-0026,General Merchandise,0,346,45,0,0,1,
11-12-2024,SKU-0027,Ambient Food,0,196,67,0,0,1,
11-12-2024,SKU-0028,Ambient Food,0,316,27,0,0,1,
11-12-2024,SKU-0029,Ambient Food,0,314,53,0,0,1,
11-12-2024,SKU-0030,General Merchandise,0,131,34,0,0,1,
11-12-2024,SKU-0031,Ambient Food,0,397,25,0,0,1,
11-12-2024,SKU-0032,Apparel,30,259,38,68,0,1,
11-12-2024,SKU-0033,Apparel,0,225,33,0,0,1,
11-12-2024,SKU-0034,General Merchandise,50,371,18,68,0,1,
11-12-2024,SKU-0035,Chilled,0,343,28,0,0,1,
11-12-2024,SKU-0036,Ambient Food,0,388,61,0,0,1,
11-12-2024,SKU-0037,Home & Garden,0,295,77,0,0,1,
11-12-2024,SKU-0038,Home & Garden,22,284,46,68,0,1,
11-12-2024,SKU-0039,Electronics,0,130,72,0,0,1,
11-12-2024,SKU-0040,Chilled,0,375,57,0,0,1,
11-12-2024,SKU-0041,Ambient Food,47,379,19,66,0,1,
11-12-2024,SKU-0042,Home & Garden,0,318,48,0,0,1,
11-12-2024,SKU-0043,Apparel,0,346,50,20,0,1,
11-12-2024,SKU-0044,Ambient Food,0,225,43,0,0,1,
11-12-2024,SKU-0045,Ambient Food,0,310,58,19,0,1,
11-12-2024,SKU-0046,Ambient Food,0,193,23,0,0,1,
11-12-2024,SKU-0047,General Merchandise,7,159,21,28,0,1,
11-12-2024,SKU-0048,Apparel,0,313,50,0,0,1,
11-12-2024,SKU-0049,Home & Garden,0,206,57,29,0,1,
11-12-2024,SKU-0050,General Merchandise,24,326,28,0,0,1,
11-12-2024,SKU-0051,General Merchandise,29,226,31,60,0,1,
11-12-2024,SKU-0052,Electronics,0,231,32,0,0,1,
11-12-2024,SKU-0053,Chilled,0,280,61,0,0,1,
11-12-2024,SKU-0054,Chilled,0,300,16,1,0,1,
11-12-2024,SKU-0055,Chilled,54,327,49,67,0,1,
11-12-2024,SKU-0056,Apparel,0,260,15,0,0,1,
11-12-2024,SKU-0057,Apparel,0,247,70,0,0,1,
11-12-2024,SKU-0058,Apparel,0,268,48,0,0,1,
11-12-2024,SKU-0059,General Merchandise,0,238,67,9,0,1,
11-12-2024,SKU-0060,Apparel,0,314,25,0,0,1,
11-12-2024,SKU-0061,General Merchandise,0,360,57,46,0,1,
11-12-2024,SKU-0062,Chilled,0,132,70,51,0,1,
11-12-2024,SKU-0063,Chilled,0,244,56,43,0,1,
11-12-2024,SKU-0064,Ambient Food,0,153,24,0,0,1,
11-12-2024,SKU-0065,Apparel,0,351,42,0,0,1,
11-12-2024,SKU-0066,Apparel,0,131,66,0,0,1,
11-12-2024,SKU-0067,General Merchandise,0,319,32,0,0,1,
11-12-2024,SKU-0068,Chilled,0,296,51,0,0,1,
11-12-2024,SKU-0069,Chilled,0,304,67,0,0,1,
11-12-2024,SKU-0070,Electronics,0,315,41,0,0,1,
11-12-2024,SKU-0071,Chilled,0,130,80,0,0,1,
11-12-2024,SKU-0072,Apparel,27,371,65,55,0,1,
11-12-2024,SKU-0073,Apparel,0,343,50,0,0,1,
11-12-2024,SKU-0074,Ambient Food,0,348,34,21,0,1,
11-12-2024,SKU-0075,Chilled,0,337,52,0,0,1,
11-12-2024,SKU-0076,Ambient Food,0,165,35,0,0,1,
11-12-2024,SKU-0077,Apparel,10,343,31,0,0,1,
11-12-2024,SKU-0078,Home & Garden,0,250,66,0,0,1,
11-12-2024,SKU-0079,Apparel,0,298,51,29,0,1,
11-12-2024,SKU-0080,General Merchandise,0,237,34,33,0,1,
12-12-2024,SKU-0001,General Merchandise,0,368,58,0,0,1,
12-12-2024,SKU-0002,Electronics,0,183,45,0,0,1,
12-12-2024,SKU-0003,Electronics,0,168,35,0,0,1,
12-12-2024,SKU-0004,Apparel,0,246,60,0,0,1,
12-12-2024,SKU-0005,Apparel,0,328,57,0,0,1,
12-12-2024,SKU-0006,General Merchandise,0,233,62,0,0,1,
12-12-2024,SKU-0007,Apparel,0,243,52,0,0,1,
12-12-2024,SKU-0008,Apparel,0,355,20,0,0,1,
12-12-2024,SKU-0009,Electronics,0,204,72,0,0,1,
12-12-2024,SKU-0010,Chilled,0,208,53,0,0,1,
12-12-2024,SKU-0011,General Merchandise,0,232,29,0,0,1,
12-12-2024,SKU-0012,Ambient Food,0,263,73,0,0,1,
12-12-2024,SKU-0013,Electronics,0,174,59,0,0,1,
12-12-2024,SKU-0014,Home & Garden,0,121,23,0,0,1,
12-12-2024,SKU-0015,Electronics,0,242,71,0,0,1,
12-12-2024,SKU-0016,Apparel,0,277,35,23,0,1,
12-12-2024,SKU-0017,Ambient Food,0,342,22,0,0,1,
12-12-2024,SKU-0018,Electronics,0,317,53,0,0,1,
12-12-2024,SKU-0019,Electronics,0,348,45,45,0,1,
12-12-2024,SKU-0020,Electronics,0,229,78,0,0,1,
12-12-2024,SKU-0021,General Merchandise,0,238,57,0,0,1,
12-12-2024,SKU-0022,Ambient Food,0,171,22,11,0,1,
12-12-2024,SKU-0023,Chilled,0,161,66,0,0,1,
12-12-2024,SKU-0024,Chilled,0,329,51,2,0,1,
12-12-2024,SKU-0025,Ambient Food,0,347,15,0,0,1,
12-12-2024,SKU-0026,General Merchandise,0,346,31,0,0,1,
12-12-2024,SKU-0027,Ambient Food,0,196,66,0,0,1,
12-12-2024,SKU-0028,Ambient Food,0,316,71,0,0,1,
12-12-2024,SKU-0029,Ambient Food,0,314,24,0,0,1,
12-12-2024,SKU-0030,General Merchandise,33,131,34,67,0,1,
12-12-2024,SKU-0031,Ambient Food,28,397,23,51,0,1,
12-12-2024,SKU-0032,Apparel,4,259,26,0,0,1,
12-12-2024,SKU-0033,Apparel,0,225,48,0,0,1,
12-12-2024,SKU-0034,General Merchandise,8,371,42,0,0,1,
12-12-2024,SKU-0035,Chilled,0,343,50,0,0,1,
12-12-2024,SKU-0036,Ambient Food,0,388,24,0,0,1,
12-12-2024,SKU-0037,Home & Garden,0,295,65,21,0,1,
12-12-2024,SKU-0038,Home & Garden,0,284,37,0,0,1,
12-12-2024,SKU-0039,Electronics,0,130,15,0,0,1,
12-12-2024,SKU-0040,Chilled,8,375,18,26,0,1,
12-12-2024,SKU-0041,Ambient Food,0,379,61,0,0,1,
12-12-2024,SKU-0042,Home & Garden,0,318,61,0,0,1,
12-12-2024,SKU-0043,Apparel,0,346,35,0,0,1,
12-12-2024,SKU-0044,Ambient Food,0,225,48,0,0,1,
12-12-2024,SKU-0045,Ambient Food,52,310,28,80,0,1,
12-12-2024,SKU-0046,Ambient Food,0,193,27,0,0,1,
12-12-2024,SKU-0047,General Merchandise,0,159,30,0,0,1,
12-12-2024,SKU-0048,Apparel,19,313,54,73,0,1,
12-12-2024,SKU-0049,Home & Garden,0,206,42,0,0,1,
12-12-2024,SKU-0050,General Merchandise,13,326,45,34,0,1,
12-12-2024,SKU-0051,General Merchandise,0,226,59,0,0,1,
12-12-2024,SKU-0052,Electronics,0,231,49,0,0,1,
12-12-2024,SKU-0053,Chilled,0,280,65,17,0,1,
12-12-2024,SKU-0054,Chilled,0,300,22,0,0,1,
12-12-2024,SKU-0055,Chilled,13,327,41,0,0,1,
12-12-2024,SKU-0056,Apparel,0,260,27,14,0,1,
12-12-2024,SKU-0057,Apparel,0,247,42,0,0,1,
12-12-2024,SKU-0058,Apparel,0,268,36,0,0,1,
12-12-2024,SKU-0059,General Merchandise,0,238,46,0,0,1,
12-12-2024,SKU-0060,Apparel,0,314,28,0,0,1,
12-12-2024,SKU-0061,General Merchandise,0,360,32,0,0,1,
12-12-2024,SKU-0062,Chilled,0,132,64,0,0,1,
12-12-2024,SKU-0063,Chilled,0,244,22,0,0,1,
12-12-2024,SKU-0064,Ambient Food,0,153,61,0,0,1,
12-12-2024,SKU-0065,Apparel,0,351,56,0,0,1,
12-12-2024,SKU-0066,Apparel,0,131,33,33,0,1,
12-12-2024,SKU-0067,General Merchandise,0,319,66,18,0,1,
12-12-2024,SKU-0068,Chilled,0,296,42,0,0,1,
12-12-2024,SKU-0069,Chilled,50,304,24,74,0,1,
12-12-2024,SKU-0070,Electronics,0,315,29,0,0,1,
12-12-2024,SKU-0071,Chilled,0,130,69,56,0,1,
12-12-2024,SKU-0072,Apparel,12,371,25,10,0,1,
12-12-2024,SKU-0073,Apparel,0,343,82,6,0,1,
12-12-2024,SKU-0074,Ambient Food,0,348,40,0,0,1,
12-12-2024,SKU-0075,Chilled,0,337,45,0,0,1,
12-12-2024,SKU-0076,Ambient Food,44,165,27,71,0,1,
12-12-2024,SKU-0077,Apparel,0,343,66,0,0,1,
12-12-2024,SKU-0078,Home & Garden,0,250,18,0,0,1,
12-12-2024,SKU-0079,Apparel,0,298,31,0,0,1,
12-12-2024,SKU-0080,General Merchandise,0,237,25,24,0,1,
13-12-2024,SKU-0001,General Merchandise,0,368,40,0,0,1,
13-12-2024,SKU-0002,Electronics,13,183,18,31,0,1,
13-12-2024,SKU-0003,Electronics,0,168,69,0,0,1,
13-12-2024,SKU-0004,Apparel,0,246,57,0,0,1,
13-12-2024,SKU-0005,Apparel,0,328,50,0,0,1,
13-12-2024,SKU-0006,General Merchandise,16,233,62,78,0,1,
13-12-2024,SKU-0007,Apparel,0,243,56,0,0,1,
13-12-2024,SKU-0008,Apparel,0,355,74,0,0,1,
13-12-2024,SKU-0009,Electronics,0,204,37,0,0,1,
13-12-2024,SKU-0010,Chilled,10,208,57,67,0,1,
13-12-2024,SKU-0011,General Merchandise,0,232,44,0,0,1,
13-12-2024,SKU-0012,Ambient Food,0,263,66,0,0,1,
13-12-2024,SKU-0013,Electronics,0,174,51,0,0,1,
13-12-2024,SKU-0014,Home & Garden,0,121,21,0,0,1,
13-12-2024,SKU-0015,Electronics,0,242,73,37,0,1,
13-12-2024,SKU-0016,Apparel,0,277,61,0,0,1,
13-12-2024,SKU-0017,Ambient Food,0,342,20,0,0,1,
13-12-2024,SKU-0018,Electronics,0,317,24,0,0,1,
13-12-2024,SKU-0019,Electronics,0,348,54,0,0,1,
13-12-2024,SKU-0020,Electronics,42,229,27,69,0,1,
13-12-2024,SKU-0021,General Merchandise,0,238,37,36,0,1,
13-12-2024,SKU-0022,Ambient Food,0,171,53,0,0,1,
13-12-2024,SKU-0023,Chilled,0,161,43,0,0,1,
13-12-2024,SKU-0024,Chilled,7,329,62,69,0,1,
13-12-2024,SKU-0025,Ambient Food,0,347,49,0,0,1,
13-12-2024,SKU-0026,General Merchandise,0,346,17,0,0,1,
13-12-2024,SKU-0027,Ambient Food,0,196,66,0,0,1,
13-12-2024,SKU-0028,Ambient Food,0,316,24,0,0,1,
13-12-2024,SKU-0029,Ambient Food,0,314,52,19,0,1,
13-12-2024,SKU-0030,General Merchandise,0,131,62,0,0,1,
13-12-2024,SKU-0031,Ambient Food,0,397,45,0,0,1,
13-12-2024,SKU-0032,Apparel,0,259,46,0,0,1,
13-12-2024,SKU-0033,Apparel,0,225,74,25,0,1,
13-12-2024,SKU-0034,General Merchandise,0,371,67,48,0,1,
13-12-2024,SKU-0035,Chilled,0,343,63,41,0,1,
13-12-2024,SKU-0036,Ambient Food,0,388,46,0,0,1,
13-12-2024,SKU-0037,Home & Garden,0,295,46,11,0,1,
13-12-2024,SKU-0038,Home & Garden,21,284,36,57,0,1,
13-12-2024,SKU-0039,Electronics,0,130,61,0,0,1,
13-12-2024,SKU-0040,Chilled,0,375,59,0,0,1,
13-12-2024,SKU-0041,Ambient Food,0,379,64,0,0,1,
13-12-2024,SKU-0042,Home & Garden,0,318,73,0,0,1,
13-12-2024,SKU-0043,Apparel,0,346,64,0,0,1,
13-12-2024,SKU-0044,Ambient Food,46,225,27,73,0,1,
13-12-2024,SKU-0045,Ambient Food,0,310,61,0,0,1,
13-12-2024,SKU-0046,Ambient Food,0,193,37,0,0,1,
13-12-2024,SKU-0047,General Merchandise,0,159,50,0,0,1,
13-12-2024,SKU-0048,Apparel,44,313,41,66,0,1,
13-12-2024,SKU-0049,Home & Garden,0,206,26,0,0,1,
13-12-2024,SKU-0050,General Merchandise,0,326,22,0,0,1,
13-12-2024,SKU-0051,General Merchandise,47,226,19,66,0,1,
13-12-2024,SKU-0052,Electronics,0,231,22,0,0,1,
13-12-2024,SKU-0053,Chilled,0,280,42,0,0,1,
13-12-2024,SKU-0054,Chilled,0,300,66,0,0,1,
13-12-2024,SKU-0055,Chilled,0,327,63,0,0,1,
13-12-2024,SKU-0056,Apparel,0,260,46,0,0,1,
13-12-2024,SKU-0057,Apparel,0,247,27,0,0,1,
13-12-2024,SKU-0058,Apparel,0,268,25,0,0,1,
13-12-2024,SKU-0059,General Merchandise,0,238,32,0,0,1,
13-12-2024,SKU-0060,Apparel,0,314,45,44,0,1,
13-12-2024,SKU-0061,General Merchandise,0,360,71,0,0,1,
13-12-2024,SKU-0062,Chilled,0,132,50,0,0,1,
13-12-2024,SKU-0063,Chilled,0,244,50,0,0,1,
13-12-2024,SKU-0064,Ambient Food,0,153,34,0,0,1,
13-12-2024,SKU-0065,Apparel,0,351,37,0,0,1,
13-12-2024,SKU-0066,Apparel,0,131,54,0,0,1,
13-12-2024,SKU-0067,General Merchandise,0,319,64,0,0,1,
13-12-2024,SKU-0068,Chilled,0,296,43,12,0,1,
13-12-2024,SKU-0069,Chilled,0,304,63,0,0,1,
13-12-2024,SKU-0070,Electronics,5,315,73,78,0,1,
13-12-2024,SKU-0071,Chilled,0,130,30,0,0,1,
13-12-2024,SKU-0072,Apparel,0,371,25,3,0,1,
13-12-2024,SKU-0073,Apparel,22,343,44,66,0,1,
13-12-2024,SKU-0074,Ambient Food,0,348,30,5,0,1,
13-12-2024,SKU-0075,Chilled,0,337,27,0,0,1,
13-12-2024,SKU-0076,Ambient Food,0,165,67,0,0,1,
13-12-2024,SKU-0077,Apparel,0,343,70,0,0,1,
13-12-2024,SKU-0078,Home & Garden,0,250,18,0,0,1,
13-12-2024,SKU-0079,Apparel,0,298,47,44,0,1,
13-12-2024,SKU-0080,General Merchandise,0,237,57,36,0,1,
14-12-2024,SKU-0001,General Merchandise,0,368,21,0,0,1,
14-12-2024,SKU-0002,Electronics,0,183,69,0,0,1,
14-12-2024,SKU-0003,Electronics,0,168,47,0,0,1,
14-12-2024,SKU-0004,Apparel,0,246,24,0,0,1,
14-12-2024,SKU-0005,Apparel,5,328,27,32,0,1,
14-12-2024,SKU-0006,General Merchandise,0,233,47,0,0,1,
14-12-2024,SKU-0007,Apparel,0,243,36,0,0,1,
14-12-2024,SKU-0008,Apparel,0,355,35,0,0,1,
14-12-2024,SKU-0009,Electronics,0,204,65,0,0,1,
14-12-2024,SKU-0010,Chilled,0,208,82,0,0,1,
14-12-2024,SKU-0011,General Merchandise,28,232,25,53,0,1,
14-12-2024,SKU-0012,Ambient Food,0,263,76,0,0,1,
14-12-2024,SKU-0013,Electronics,0,174,65,0,0,1,
14-12-2024,SKU-0014,Home & Garden,0,121,46,0,0,1,
14-12-2024,SKU-0015,Electronics,0,242,22,0,0,1,
14-12-2024,SKU-0016,Apparel,0,277,58,0,0,1,
14-12-2024,SKU-0017,Ambient Food,0,342,51,0,0,1,
14-12-2024,SKU-0018,Electronics,0,317,17,0,0,1,
14-12-2024,SKU-0019,Electronics,10,348,47,57,0,1,
14-12-2024,SKU-0020,Electronics,11,229,31,0,0,1,
14-12-2024,SKU-0021,General Merchandise,22,238,53,75,0,1,
14-12-2024,SKU-0022,Ambient Food,0,171,44,0,0,1,
14-12-2024,SKU-0023,Chilled,0,161,58,56,0,1,
14-12-2024,SKU-0024,Chilled,0,329,62,0,0,1,
14-12-2024,SKU-0025,Ambient Food,0,347,38,0,0,1,
14-12-2024,SKU-0026,General Merchandise,16,346,26,42,0,1,
14-12-2024,SKU-0027,Ambient Food,6,196,30,36,0,1,
14-12-2024,SKU-0028,Ambient Food,0,316,21,0,0,1,
14-12-2024,SKU-0029,Ambient Food,0,314,45,29,0,1,
14-12-2024,SKU-0030,General Merchandise,0,131,32,0,0,1,
14-12-2024,SKU-0031,Ambient Food,0,397,47,33,0,1,
14-12-2024,SKU-0032,Apparel,0,259,25,0,0,1,
14-12-2024,SKU-0033,Apparel,0,225,15,0,0,1,
14-12-2024,SKU-0034,General Merchandise,23,371,30,53,0,1,
14-12-2024,SKU-0035,Chilled,0,343,86,0,0,1,
14-12-2024,SKU-0036,Ambient Food,64,388,15,79,0,1,
14-12-2024,SKU-0037,Home & Garden,0,295,39,0,0,1,
14-12-2024,SKU-0038,Home & Garden,0,284,29,0,0,1,
14-12-2024,SKU-0039,Electronics,10,130,38,48,0,1,
14-12-2024,SKU-0040,Chilled,0,375,47,0,0,1,
14-12-2024,SKU-0041,Ambient Food,0,379,31,0,0,1,
14-12-2024,SKU-0042,Home & Garden,11,318,66,77,0,1,
14-12-2024,SKU-0043,Apparel,0,346,51,0,0,1,
14-12-2024,SKU-0044,Ambient Food,76,225,38,68,0,1,
14-12-2024,SKU-0045,Ambient Food,0,310,43,0,0,1,
14-12-2024,SKU-0046,Ambient Food,0,193,37,0,0,1,
14-12-2024,SKU-0047,General Merchandise,0,159,24,0,0,1,
14-12-2024,SKU-0048,Apparel,39,313,67,62,0,1,
14-12-2024,SKU-0049,Home & Garden,0,206,71,1,0,1,
14-12-2024,SKU-0050,General Merchandise,0,326,80,0,0,1,
14-12-2024,SKU-0051,General Merchandise,0,226,62,0,0,1,
14-12-2024,SKU-0052,Electronics,0,231,78,0,0,1,
14-12-2024,SKU-0053,Chilled,0,280,57,0,0,1,
14-12-2024,SKU-0054,Chilled,0,300,74,0,0,1,
14-12-2024,SKU-0055,Chilled,33,327,29,62,0,1,
14-12-2024,SKU-0056,Apparel,0,260,77,28,0,1,
14-12-2024,SKU-0057,Apparel,0,247,33,0,0,1,
14-12-2024,SKU-0058,Apparel,0,268,32,0,0,1,
14-12-2024,SKU-0059,General Merchandise,0,238,83,0,0,1,
14-12-2024,SKU-0060,Apparel,0,314,48,0,0,1,
14-12-2024,SKU-0061,General Merchandise,0,360,70,37,0,1,
14-12-2024,SKU-0062,Chilled,0,132,62,0,0,1,
14-12-2024,SKU-0063,Chilled,0,244,75,46,0,1,
14-12-2024,SKU-0064,Ambient Food,39,153,16,55,0,1,
14-12-2024,SKU-0065,Apparel,0,351,60,26,0,1,
14-12-2024,SKU-0066,Apparel,0,131,51,0,0,1,
14-12-2024,SKU-0067,General Merchandise,0,319,59,0,0,1,
14-12-2024,SKU-0068,Chilled,0,296,73,0,0,1,
14-12-2024,SKU-0069,Chilled,0,304,55,0,0,1,
14-12-2024,SKU-0070,Electronics,0,315,57,0,0,1,
14-12-2024,SKU-0071,Chilled,8,130,49,57,0,1,
14-12-2024,SKU-0072,Apparel,0,371,31,0,0,1,
14-12-2024,SKU-0073,Apparel,33,343,42,53,0,1,
14-12-2024,SKU-0074,Ambient Food,0,348,57,0,0,1,
14-12-2024,SKU-0075,Chilled,0,337,35,0,0,1,
14-12-2024,SKU-0076,Ambient Food,0,165,56,0,0,1,
14-12-2024,SKU-0077,Apparel,0,343,52,0,0,1,
14-12-2024,SKU-0078,Home & Garden,0,250,36,0,0,1,
14-12-2024,SKU-0079,Apparel,0,298,46,0,0,1,
14-12-2024,SKU-0080,General Merchandise,0,237,44,22,0,1,
16-12-2024,SKU-0001,General Merchandise,0,368,23,0,0,1,
16-12-2024,SKU-0002,Electronics,0,183,48,0,0,1,
16-12-2024,SKU-0003,Electronics,0,168,17,0,0,1,
